ScanSourceItemNumber,ManufacturerItemNumber,Manufacturer,ItemStatus,PlantMaterialStatusValidfrom,ItemImage,ReboxItem,BStockItem,CatalogName,BusinessUnit,CategoryPath,ProductFamilyImage,ProductFamilyDescription,ProductFamilyHeadline,Description,ProductFamily
PAN-FZ-G1K2637BM,FZ-G1K2637BM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1 Win8.1 Pro, vPro, Intel Core i5-53",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2693KM,FZ-G1J2693KM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,FZ-G1 Win 7(Win 10 Pro COA) vPro Intel C,Panasonic Toughpad FZ-G1
PAN-FZ-G1J2639KM,FZ-G1J2639KM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1  Win7 (Win10 Pro COA), vPro, Intel",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2286KM,FZ-G1J2286KM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1  Win7(Win10 pro COA), vPro Intel",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2177VM,FZ-G1J2177VM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1  Win 10 Pro COA vPro, Intel core i",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2118KM,FZ-G1J2118KM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1  Win 10 Pro COA vPro, Intel core i",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2113VM,FZ-G1J2113VM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1 Win10 Pro, vPro, Intel Core i5-530",Panasonic Toughpad FZ-G1
PAN-FZ-G1J2111KM,FZ-G1J2111KM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"FZ-G1 Win 7 (Win 10Pro COA), vPro, Intel",Panasonic Toughpad FZ-G1
PAN-FZ-G1J0104BM,FZ-G1J0104BM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"Win8.1 Pro, vPro, Intel Core i5-5300U 2.",Panasonic Toughpad FZ-G1
PAN-FZ-G1J0067BM,FZ-G1J0067BM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"Win8.1 Pro, vPro, Intel Core i5-5300U 2.",Panasonic Toughpad FZ-G1
PAN-FZ-G1J0015BM,FZ-G1J0015BM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"Win8.1 Pro, vPro, Intel Core i5-5300U 2.",Panasonic Toughpad FZ-G1
PAN-FZG1FA3GXBM,FZ-G1FA3GXBM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-G1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfzg1,"The 10.1-inch FZ-G1 pairs the field-tested, fully-rugged chassis of the original with the latest, fourth-generation Intel® Core™ i5 vPro™ and host of new features, like a glove-sensitive touch screen; a 20-hour, hot-swappable battery; integrated RFID; and much more. If you want a Windows®-ready, rugged tablet look no further.  Engineered to withstand the hard knocks, drops and spills of real life on the road, the FZ-G1 is built to operate flawlessly in every environment — from intense heat and sunlight, to pouring rain and freezing temperatures. Running Windows 8, the FZ-G1 integrates seamlessly and securely with enterprise platforms.",Panasonic Toughpad FZ-G1 Rugged Tablet,"Toughpad FZ-G1 Rugged Tablet (Win8.1 Pro vPro Intel C i5-431 0U 2GHz, Bluetooth, DP CAM LAN NO DRI)",Panasonic Toughpad FZ-G1
PAN1FZE1BBCAZZM,FZ-E1BBCAZZM B1,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Mobile Computers//Hand-Held//Panasonic Toughpad FZ-E1,http://s7d5.scene7.com/is/image/ScanSource/panasonic-toughpadfze1,"The Toughpad® FZ-E1 is the world's most rugged 5-inch tablet and a whole lot more pairing military-grade toughness and enterprise-class mobile computing power with Windows® Embedded 8.1 handheld OS.  Now mobile workers in the most demanding environments can have all the computing power they need in a handheld tablet small enough to drop in a pocket. Built on the rock-solid foundation of the Windows Embedded 8.1 Handheld OS, the FZ-E1 lets businesses leverage their existing investments in enterprise applications without sacrificing performance and ruggedness.  And it is seriously rugged. Thirty minutes underwater rugged. Ten foot drops onto solid concrete rugged. Built-in heater for -4° F weather rugged. Whether you throw it in a toolbox or literally take it into battle, the FZ-E1 can handle whatever comes its way.",Panasonic Toughpad FZ-E1 Rugged Tablet,"B Stock: Windows E8.1HH, Qualcomm MSM8974AB 2.3GHz Quad Core, 5"" HD 10-pt Gloved Multi Touch, 2GB, 32GB, WiFi a/b/g/n/ac, Bluetooth, 4G LTE AT&T/Verizon Micro SIM Slots (Voice/Data) , Webcam, 8MP Cam, NFC, 2D Bar  Laser (SE4750), No Drive, Toughbook Preferred, Does not include AC adapter - order separately if needed.",Panasonic Toughpad FZ-E1
PAN-FZBNDSTPENHHD,FZ-BNDSTPENHHD,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Carrying and Protective Accessories//Panasonic ToughB Handheld Carry/Protect,http://s7d5.scene7.com/is/image/ScanSource/icon-carry-and-protection-accessories,,,Bundle - Hand Strap and Stylus for FZ-X1 & FZ-E1,Panasonic ToughB Handheld Carry/Protect
PAN-FZBNDLG1ST1CG4,FZ-BNDLG1ST1CG4,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,Panasonic Strap & Corner Guard Bundle for the FZ-G1. Bundles Includes 1 rotating hand strap and 4 tall corner guards,Panasonic Toughbook Acc.
PAN-FZBNDLG1LL1ST101,FZ-BNDLG1LL1ST1CG4,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,"Panasonic Long Life Battery Bundle for the FZ-G1 Mk1, Mk2. Bundles includes 1 long life battery pack (FZ-VZSU88U), 1 rotating hand strap and 4 tall corner guards.",Panasonic Toughbook Acc.
PAN-FZBNDLG1BATCHRG,FZ-BNDLG1BATCHRG,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Chargers and Cradles//Panasonic Toughbook Batt.Chgrs,http://s7d5.scene7.com/is/image/ScanSource/icon-chargers-and-cradles,Maximize your efficiency with the Toughbook battery charger,Panasonic Toughbook Battery chargers,"Panasonic Single Battery Charger Bundle for the FZ-G1. Bundles includes 1 battery charger (CF-VCBTB3W) and 1 FZ-G1 Mk1,Mk2, Mk3 battery adapter.",Panasonic Toughbook Batt.Chgrs
PANXFZBCRD111,FZ-BCRD111 RB,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughpad Accessories,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Complete line of Panasonic accessories,Rebox: Desktop Cradle for FZ-X1 and FZ-E1 with Spare Battery Charging Slot (60W  power adapter included),Panasonic Toughpad Accessories
PAN-FZBAZ2016IS,FZ-BAZ2016IS,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,Pre-installed 16GB Memory (RAM) for FZ-55 Mk2,Panasonic Toughbook Acc.
PAN-FZBAZ1916IS,FZ-BAZ1916IS,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,PRE-INSTALLED 16GB MEMORY CARD FOR FZ-55 MK1,Panasonic Toughbook Acc.
PAN-FZBAZ1916,FZ-BAZ1916,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughbook Acc.,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Panasonic Toughbook accessories,16GB MEMORY FOR FZ-55 MK1,Panasonic Toughbook Acc.
PAN-FZBAZ1908IS,FZ-BAZ1908IS,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughpad Accessories,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Complete line of Panasonic accessories,PRE-INSTALLED 8GB MEMORY CARD FOR FZ-55 MK1,Panasonic Toughpad Accessories
PAN-FZBAZ1908,FZ-BAZ1908,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Other Accessories//Panasonic Toughpad Accessories,http://s7d5.scene7.com/is/image/ScanSource/icon-accessories,Panasonic offers a complete line of accessories for every solution,Complete line of Panasonic accessories,8GB MEMORY FOR FZ-55 MK1,Panasonic Toughpad Accessories
PAN-FZAAE184EM,FZ-AAE184EM,Panasonic,CU,0001-01-01T00:00:00,,false,false,ScanSource NA,1700,Mobile Computing//Accessories//Chargers and Cradles//Panasonic Chargers and Cradles,http://s7d5.scene7.com/is/image/ScanSource/panasonic-chargerscradles,"<P><BR>Discover the larger array of charging options from Panasonic:</P>
<P></P>
<UL>
<LI>USB and Car Chargers</LI>
<LI>Single, four or five bay chargers</LI>
<LI>Charging cups and racks</LI></UL>",For all of your Panasonic charging needs,"USB charger for FZ-L1, FZ-T1",Panasonic Chargers and Cradles
